-0.99411,-0.99463,1.0042,1,1.0675,-0.95279,1.0332,-1,0.99896,1.0008,-1.0034,1,-0.99974,-1.0002,1.0001,1,0.99776,0.99896,0.9974499999999999,-1
1.0002,1.0094,0.98,-1,-0.95302,-1.0212,0.98766,1,-1.01,0.94398,-1.0476,-1,-0.98812,-1.0015,-0.92317,1,-0.98228,-1.0193,-1.0099,1
-0.99561,1.0066,1.0707,1,0.98144,-0.99352,-1.0021,-1,-0.90768,0.99439,0.97041,1,-0.99769,-0.99979,-0.97707,1,-0.98854,-1.0232,-0.92395,1
0.99674,-0.98436,0.95431,-1,0.99581,1.05,-0.9906700000000001,1,1.03,1.0595,-1.0314,1,1.0094,-0.94913,0.97136,-1,-0.99984,-0.99841,0.99926,1
-0.94521,-0.97189,-0.98099,1,0.99986,-1.0144,1.0392,-1,0.99404,1.0036,0.95591,-1,0.9891799999999999,-1.0138,-1.0654,-1,-1.0235,-1.0617,-0.99541,1
-1.0124,0.99868,0.97751,1,1.0276,0.96662,-0.92526,1,-0.98646,-1.0291,-0.98658,1,0.95347,-1.0017,-0.95236,-1,-0.9888,0.99469,0.99761,1
0.9542,0.95765,-1.0655,1,-0.95076,-1.0017,0.9981100000000001,1,-1.0074,-0.9947,-1.0014,1,-1.0053,1.0018,1.0021,1,-0.997,-1.0008,-0.9968399999999999,1
0.95549,-1.0248,-0.98037,-1,1.0099,-0.98712,0.9043099999999999,-1,0.97256,0.99773,1.0068,-1,-1.001,0.999,-1.005,-1,1.0185,-0.96912,-1.0726,-1
0.99904,0.9988899999999999,-1.029,1,-0.99483,-0.99993,-0.95283,1,1.0039,1.0005,-1.0402,1,0.9773500000000001,-1.0659,1.0212,-1,0.99981,-1.0003,-1.0004,-1
0.99957,0.9982,0.99899,-1,-0.94521,-0.97189,-0.98099,1,-0.9997,0.99923,1.0147,1,-0.9888400000000001,0.99154,0.9765,1,-1.0121,-0.98605,-1.0886,1
1.0001,-0.99978,0.96528,-1,-1.0258,1.0254,1.0061,1,-0.99669,0.99922,-0.99491,-1,-1.0084,0.99054,-1.0197,-1,0.97379,1.0272,-1.0527,1
-1.0411,1.0365,1.0065,1,1.0033,1.0026,1.029,-1,1.0181,1.001,1.011,-1,1.0022,1.0225,-0.98045,1,-0.95355,-1.0328,-1.0801,1
-1.0084,0.99054,-1.0197,-1,-1.01,0.94398,-1.0476,-1,-0.95681,1.0304,1.0041,1,-0.99457,-1.0001,0.9932800000000001,1,0.98149,0.9865699999999999,0.90882,-1
-1.0058,-1.0006,-1.0459,1,-0.99939,-0.98165,-0.99853,1,1.0126,-0.94879,1.0218,-1,-1.0012,1.0002,-0.97741,-1,1.0508,1.0092,0.97868,-1
-0.99435,-1.0122,-1.0257,1,0.99265,-1.0036,-0.95042,-1,-1.015,-1.0057,-0.97098,1,0.9542,0.95765,-1.0655,1,0.9509300000000001,0.9388300000000001,1.0068,-1
0.99997,-0.99983,-0.99983,-1,-1.0181,-0.99614,-0.90285,1,-0.96824,1.0179,1.0251,1,-1.0226,1.0435,-1.0634,-1,0.96204,-1.0519,1.0269,-1
-0.9553700000000001,-1.0464,-1.0433,1,0.98911,-0.99786,1.0464,-1,-0.99411,-0.99463,1.0042,1,-1.0411,1.0365,1.0065,1,-1.0023,-1.0022,-1.0602,1
-1.0941,0.98132,-0.98717,-1,-0.98402,-0.99229,-1.0888,1,-0.9700299999999999,-1.0331,0.99774,1,1.0027,1.0042,-0.99547,1,1.0134,-1.0301,1.0267,-1
1.0075,1.0546,-1.023,1,-1.0155,0.93635,1.0141,1,0.99988,-0.9953,1.0012,-1,1.0315,-0.99929,0.97461,-1,-0.99613,0.9876,0.99481,1
0.96413,-0.98153,-1.0668,-1,1.0051,-1.0077,-0.99866,-1,-0.90537,-1.0154,1.025,1,0.97128,1.0298,1.0151,-1,0.97256,0.99773,1.0068,-1
1.0173,-1.0003,1.013,-1,0.9993300000000001,-1.0007,-1.007,-1,-0.994,0.97897,-1.0154,-1,-1.0726,-0.99946,-1.0664,1,-1.0134,1.0147,1.0477,1
-1.0213,0.95109,-1.0116,-1,-0.98713,-1.0081,0.93811,1,0.99899,-0.99904,0.98317,-1,0.98991,1.0005,0.97435,-1,-0.98402,-0.99229,-1.0888,1
-1.01,0.94398,-1.0476,-1,-0.98299,-0.96278,-1.0682,1,0.99716,-1.0003,-0.98316,-1,0.9509300000000001,0.9388300000000001,1.0068,-1,1.02,-0.99939,0.98145,-1
1.0553,1.0337,-1.0625,1,-0.93586,0.97981,1.0302,1,-1.0125,1.0006,1.0201,1,-1.0386,1.0062,1.011,1,1.0343,1.0148,1.0534,-1
1.0005,0.99996,1.0082,-1,-1.014,1.02,-0.94991,-1,0.95877,0.96285,1.0078,-1,-1.0742,-0.9549800000000001,-0.96011,1,-0.96408,1.0017,0.96906,1
-1.0012,-1.0001,-0.97012,1,-0.95543,-1.0122,1.0381,1,-1.0229,-1.0372,-1.0856,1,0.99636,-0.97458,1.0354,-1,-0.9899,-0.97653,-1.085,1
-1.0063,-0.99455,0.92179,1,-0.9658099999999999,1.0546,-0.99713,-1,-1.0203,-0.97584,0.97163,1,-0.9492699999999999,-1.0392,0.98756,1,0.99078,-0.99525,1.0051,-1
-0.98713,-1.0081,0.93811,1,-0.98689,-1.0265,1.0297,1,1.0003,1.01,0.9792,-1,1.0022,-1.0167,1.0104,-1,1.0212,-0.9604200000000001,-0.96351,-1
-1.0053,-0.98893,0.97707,1,-1.0321,-1.0264,0.9591,1,0.9186,1.0213,-0.98938,1,1.0012,-0.9994,1.0792,-1,0.9333900000000001,-1.0667,0.979,-1
-0.94721,0.9876200000000001,0.9412199999999999,1,0.97215,-1.0279,-0.9523200000000001,-1,-0.99026,0.98509,0.99411,1,1.0076,0.96862,-1.0303,1,-1.0233,-0.99047,-0.93172,1
0.9666,-0.9575,-0.97637,-1,1.0108,-1.0036,-1.0981,-1,-0.92383,1.0565,0.97673,1,1.015,-0.9962299999999999,0.96251,-1,-1.0743,-0.97416,0.97213,1
0.97256,0.99773,1.0068,-1,0.94923,-1.0505,1.0291,-1,1.0609,-0.9911,1.0503,-1,-0.9940600000000001,1.0126,1.0195,1,0.99265,-1.0036,-0.95042,-1
-0.96665,-1.0556,0.98586,1,1.0215,1.0248,0.91705,-1,-0.96476,-0.96948,-0.97823,1,-0.99538,-1.0022,-1.0032,1,-0.99558,1.0056,0.90095,1
